time,demand_MW
2025-01-08 23:00:00,3368.7522226050655
2025-01-09 00:00:00,3240.8027403344313
2025-01-09 01:00:00,3166.621274449899
2025-01-09 02:00:00,3166.1132893791405
2025-01-09 03:00:00,3134.6013765271714
2025-01-09 04:00:00,3102.8723255648542
2025-01-09 05:00:00,3202.430725100302
2025-01-09 06:00:00,3310.331021284648
2025-01-09 07:00:00,3387.8199404622455
2025-01-09 08:00:00,3539.478361944429
2025-01-09 09:00:00,3619.068530364231
2025-01-09 10:00:00,3708.2877029437277
2025-01-09 11:00:00,3744.5017156896224
2025-01-09 12:00:00,3708.6325818689265
2025-01-09 13:00:00,3758.316286501938
2025-01-09 14:00:00,3765.413149278895
2025-01-09 15:00:00,3728.460222420588
2025-01-09 16:00:00,3728.497703006418
2025-01-09 17:00:00,3865.5430279130096
2025-01-09 18:00:00,3840.9532757865422
2025-01-09 19:00:00,3895.3238399065494
2025-01-09 20:00:00,3852.6718549528473
2025-01-09 21:00:00,3695.591948645911
2025-01-09 22:00:00,3483.802991629125
2025-01-09 23:00:00,3365.867936985178
2025-01-10 00:00:00,3215.024299693725
2025-01-10 01:00:00,3192.2042557027385
2025-01-10 02:00:00,3149.2260503903726
2025-01-10 03:00:00,3126.7869061648817
2025-01-10 04:00:00,3182.601876635748
2025-01-10 05:00:00,3150.487472979425
2025-01-10 06:00:00,3326.7126720642514
2025-01-10 07:00:00,3374.7245649328815
2025-01-10 08:00:00,3515.794341983696
2025-01-10 09:00:00,3634.026459043574
2025-01-10 10:00:00,3678.05539967296
2025-01-10 11:00:00,3680.9139195339462
2025-01-10 12:00:00,3728.2309399890632
2025-01-10 13:00:00,3807.0360198001663
2025-01-10 14:00:00,3727.779089880181
2025-01-10 15:00:00,3719.3561765897357
2025-01-10 16:00:00,3714.280256897772
2025-01-10 17:00:00,3730.141881971371
2025-01-10 18:00:00,3888.7855814860977
2025-01-10 19:00:00,3879.548500020438
2025-01-10 20:00:00,3761.271178266563
2025-01-10 21:00:00,3681.648462598971
2025-01-10 22:00:00,3473.867164378715
2025-01-10 23:00:00,3368.123351813164
2025-01-11 00:00:00,3177.7826692357958
2025-01-11 01:00:00,3158.397865449467
2025-01-11 02:00:00,3137.163122779562
2025-01-11 03:00:00,3109.1670998475115
2025-01-11 04:00:00,3058.130980807752
2025-01-11 05:00:00,3152.8399266048523
2025-01-11 06:00:00,3222.5272969659964
2025-01-11 07:00:00,3291.045321001198
2025-01-11 08:00:00,3429.61946869918
2025-01-11 09:00:00,3466.5688826817836
2025-01-11 10:00:00,3493.296379644557
2025-01-11 11:00:00,3591.834078769625
2025-01-11 12:00:00,3663.5702005122603
2025-01-11 13:00:00,3669.229001332472
2025-01-11 14:00:00,3594.9364942363236
2025-01-11 15:00:00,3588.4558852009704
2025-01-11 16:00:00,3638.9226460254154
2025-01-11 17:00:00,3618.567826132188
2025-01-11 18:00:00,3688.981354659524
2025-01-11 19:00:00,3735.6968629273274
2025-01-11 20:00:00,3648.6711118349995
2025-01-11 21:00:00,3563.953895853503
2025-01-11 22:00:00,3329.969526081495
2025-01-11 23:00:00,3244.7665800718523
2025-01-12 00:00:00,3191.421916219988
2025-01-12 01:00:00,3129.5709039916546
2025-01-12 02:00:00,3165.170863504535
2025-01-12 03:00:00,3052.285775126334
2025-01-12 04:00:00,3076.7420518502913
2025-01-12 05:00:00,3164.4324035133686
2025-01-12 06:00:00,3271.9366739708485
2025-01-12 07:00:00,3270.154785988839
2025-01-12 08:00:00,3413.137271297847
2025-01-12 09:00:00,3455.467203021002
2025-01-12 10:00:00,3500.991318648039
2025-01-12 11:00:00,3578.6370644873423
2025-01-12 12:00:00,3607.9499113640645
2025-01-12 13:00:00,3621.497374247389
2025-01-12 14:00:00,3641.002809475695
2025-01-12 15:00:00,3591.109612612845
2025-01-12 16:00:00,3605.484776913268
2025-01-12 17:00:00,3658.2465407574446
2025-01-12 18:00:00,3722.366159499666
2025-01-12 19:00:00,3675.7223332404
2025-01-12 20:00:00,3738.4516322659383
2025-01-12 21:00:00,3509.775518778411
2025-01-12 22:00:00,3414.276135628624
2025-01-12 23:00:00,3286.7949023346578
2025-01-13 00:00:00,3241.7635744115482
2025-01-13 01:00:00,3181.807212541769
2025-01-13 02:00:00,3155.7184843091227
2025-01-13 03:00:00,3111.903880530441
2025-01-13 04:00:00,3109.4953817732326
2025-01-13 05:00:00,3219.471479939582
2025-01-13 06:00:00,3317.4519106539537
2025-01-13 07:00:00,3399.3222164029075
2025-01-13 08:00:00,3553.9316059873167
2025-01-13 09:00:00,3610.9038903436917
2025-01-13 10:00:00,3699.461611063026
2025-01-13 11:00:00,3731.014469415144
2025-01-13 12:00:00,3724.2073314007635
2025-01-13 13:00:00,3768.8606326706044
2025-01-13 14:00:00,3771.4842751671117
2025-01-13 15:00:00,3730.4425181309807
2025-01-13 16:00:00,3711.6946760553615
2025-01-13 17:00:00,3752.5899703169357
2025-01-13 18:00:00,3861.654050143152
2025-01-13 19:00:00,3841.0732248519357
2025-01-13 20:00:00,3839.312815024041
2025-01-13 21:00:00,3669.614454769075
2025-01-13 22:00:00,3485.7010709083747
2025-01-13 23:00:00,3374.160594089451
2025-01-14 00:00:00,3255.731820040695
2025-01-14 01:00:00,3218.4302823986736
2025-01-14 02:00:00,3193.8772186006536
2025-01-14 03:00:00,3124.636368125387
2025-01-14 04:00:00,3141.1553979248874
2025-01-14 05:00:00,3189.6830041212174
2025-01-14 06:00:00,3316.4611155815364
2025-01-14 07:00:00,3414.586654424097
2025-01-14 08:00:00,3531.1461244343545
2025-01-14 09:00:00,3619.0663458270933
2025-01-14 10:00:00,3651.3667302816525
2025-01-14 11:00:00,3774.3179900864247
2025-01-14 12:00:00,3718.761765911733
2025-01-14 13:00:00,3748.9156440097486
2025-01-14 14:00:00,3783.6671527802537
2025-01-14 15:00:00,3735.6898055493475
2025-01-14 16:00:00,3730.7142117471512
2025-01-14 17:00:00,3767.778710939606
2025-01-14 18:00:00,3822.0677090527765
2025-01-14 19:00:00,3831.4950145552534
2025-01-14 20:00:00,3824.7602780479
2025-01-14 21:00:00,3655.5143438783084
2025-01-14 22:00:00,3518.892186842399
2025-01-14 23:00:00,3340.7021050953017
2025-01-15 00:00:00,3212.9261482004476
2025-01-15 01:00:00,3189.310921522884
2025-01-15 02:00:00,3171.220291699171
2025-01-15 03:00:00,3109.936850432635
2025-01-15 04:00:00,3103.4764694528803
2025-01-15 05:00:00,3203.765635124083
2025-01-15 06:00:00,3314.2741670391188
2025-01-15 07:00:00,3404.189442677946
2025-01-15 08:00:00,3515.01547378676
2025-01-15 09:00:00,3608.5041283381956
2025-01-15 10:00:00,3632.7467643418754
2025-01-15 11:00:00,3670.2805255123276
2025-01-15 12:00:00,3727.2840777955194
2025-01-15 13:00:00,3779.1197488701378
2025-01-15 14:00:00,3758.1550022986553
2025-01-15 15:00:00,3755.8905339792323
2025-01-15 16:00:00,3737.547033247375
2025-01-15 17:00:00,3744.034023975833
2025-01-15 18:00:00,3821.7556768534896
2025-01-15 19:00:00,3828.1395980645707
2025-01-15 20:00:00,3821.7710601371755
2025-01-15 21:00:00,3666.8368870816457
2025-01-15 22:00:00,3500.572314286101
2025-01-15 23:00:00,3322.4113326817983
2025-01-16 00:00:00,3247.66349877938
2025-01-16 01:00:00,3236.6805941299535
2025-01-16 02:00:00,3157.9708059181976
2025-01-16 03:00:00,3134.0077987716236
2025-01-16 04:00:00,3141.216224956309
2025-01-16 05:00:00,3187.210323710789
2025-01-16 06:00:00,3313.6610651284464
2025-01-16 07:00:00,3418.3331945839077
2025-01-16 08:00:00,3531.003577433995
2025-01-16 09:00:00,3579.478197026682
2025-01-16 10:00:00,3675.9774979791637
2025-01-16 11:00:00,3726.7980117516026
2025-01-16 12:00:00,3792.281921401388
2025-01-16 13:00:00,3814.565223334105
2025-01-16 14:00:00,3813.3361338184686
2025-01-16 15:00:00,3689.2222059413853
2025-01-16 16:00:00,3737.913916322717
2025-01-16 17:00:00,3754.2604297941984
2025-01-16 18:00:00,3889.2272164824026
2025-01-16 19:00:00,3834.0657789228153
2025-01-16 20:00:00,3796.5899929176026
2025-01-16 21:00:00,3657.6334730919057
2025-01-16 22:00:00,3432.1694525405715
2025-01-16 23:00:00,3330.4166991916245
2025-01-17 00:00:00,3214.5549148432615
2025-01-17 01:00:00,3201.291161928317
2025-01-17 02:00:00,3169.333407202051
2025-01-17 03:00:00,3170.8280491405535
2025-01-17 04:00:00,3147.692226725225
2025-01-17 05:00:00,3182.687218279655
2025-01-17 06:00:00,3283.9273553109792
2025-01-17 07:00:00,3431.408416886639
2025-01-17 08:00:00,3490.949716347062
2025-01-17 09:00:00,3654.4898988744953
2025-01-17 10:00:00,3709.900813138256
2025-01-17 11:00:00,3698.0428517331507
2025-01-17 12:00:00,3697.3510332795854
2025-01-17 13:00:00,3826.4803157952556
2025-01-17 14:00:00,3745.292601779267
2025-01-17 15:00:00,3748.7333491564245
2025-01-17 16:00:00,3664.6275895960266
2025-01-17 17:00:00,3730.7524815612974
2025-01-17 18:00:00,3822.392435698014
2025-01-17 19:00:00,3860.434705277813
2025-01-17 20:00:00,3808.470057081085
2025-01-17 21:00:00,3693.5360678956304
2025-01-17 22:00:00,3461.641560131659
2025-01-17 23:00:00,3340.6436307134354
2025-01-18 00:00:00,3200.521264575842
2025-01-18 01:00:00,3173.699785727247
2025-01-18 02:00:00,3141.724028409862
2025-01-18 03:00:00,3059.4116133099164
2025-01-18 04:00:00,3049.298676769021
2025-01-18 05:00:00,3192.9986668836086
2025-01-18 06:00:00,3242.794537954859
2025-01-18 07:00:00,3287.894694663411
2025-01-18 08:00:00,3423.1634208783894
2025-01-18 09:00:00,3457.9067561318648
2025-01-18 10:00:00,3561.500746123522
2025-01-18 11:00:00,3566.892081827487
2025-01-18 12:00:00,3661.0965792970137
2025-01-18 13:00:00,3689.5649893118707
2025-01-18 14:00:00,3631.224145657781
2025-01-18 15:00:00,3629.7133066607394
2025-01-18 16:00:00,3620.314405558704
2025-01-18 17:00:00,3678.3087453606013
2025-01-18 18:00:00,3646.8526954233344
2025-01-18 19:00:00,3732.3482487014285
2025-01-18 20:00:00,3706.3427374480048
2025-01-18 21:00:00,3514.8076944187214
2025-01-18 22:00:00,3385.602927232811
2025-01-18 23:00:00,3217.5868300044717
2025-01-19 00:00:00,3190.582088567955
2025-01-19 01:00:00,3178.864496080872
2025-01-19 02:00:00,3161.5148479220907
2025-01-19 03:00:00,3089.04572532036
2025-01-19 04:00:00,3127.4388532733815
2025-01-19 05:00:00,3125.823965632633
2025-01-19 06:00:00,3190.153036123682
2025-01-19 07:00:00,3306.261268805794
2025-01-19 08:00:00,3391.625228915441
2025-01-19 09:00:00,3453.8378223749196
2025-01-19 10:00:00,3469.891010492611
2025-01-19 11:00:00,3562.4574401220325
2025-01-19 12:00:00,3564.1647094743034
2025-01-19 13:00:00,3657.997131488787
2025-01-19 14:00:00,3649.175234307547
2025-01-19 15:00:00,3574.6700024906427
2025-01-19 16:00:00,3586.9451431307857
2025-01-19 17:00:00,3607.6726565451318
2025-01-19 18:00:00,3673.4139542406556
2025-01-19 19:00:00,3740.3733952837033
2025-01-19 20:00:00,3646.274477272481
2025-01-19 21:00:00,3579.3745462049365
2025-01-19 22:00:00,3403.489551999436
2025-01-19 23:00:00,3250.230834654436
2025-01-20 00:00:00,3231.5159620074724
2025-01-20 01:00:00,3171.050289690575
2025-01-20 02:00:00,3146.7791078201435
2025-01-20 03:00:00,3094.0879604434867
2025-01-20 04:00:00,3173.1283821931897
2025-01-20 05:00:00,3198.4341044674525
2025-01-20 06:00:00,3289.2754094898933
2025-01-20 07:00:00,3423.9026605978793
2025-01-20 08:00:00,3525.1406051861977
2025-01-20 09:00:00,3595.4505779898122
2025-01-20 10:00:00,3693.3822936130255
2025-01-20 11:00:00,3734.5728599868353
2025-01-20 12:00:00,3732.9206118856177
2025-01-20 13:00:00,3768.145459514853
2025-01-20 14:00:00,3740.5817057897857
2025-01-20 15:00:00,3643.7181647016214
2025-01-20 16:00:00,3667.0813892324672
2025-01-20 17:00:00,3789.8241252816474
2025-01-20 18:00:00,3872.6381375676506
2025-01-20 19:00:00,3851.40198898143
2025-01-20 20:00:00,3839.967528593099
2025-01-20 21:00:00,3684.47576153163
2025-01-20 22:00:00,3577.55871683365
2025-01-20 23:00:00,3374.500771326751
2025-01-21 00:00:00,3231.064310604442
2025-01-21 01:00:00,3173.176284206548
2025-01-21 02:00:00,3120.243585170455
2025-01-21 03:00:00,3129.1965659422904
2025-01-21 04:00:00,3105.208029377708
2025-01-21 05:00:00,3161.2373110192984
2025-01-21 06:00:00,3290.7723835062516
2025-01-21 07:00:00,3388.570330532053
2025-01-21 08:00:00,3576.0315885246337
2025-01-21 09:00:00,3627.3214413007795
2025-01-21 10:00:00,3675.190778864371
2025-01-21 11:00:00,3756.1299994548713
2025-01-21 12:00:00,3751.254094922027
2025-01-21 13:00:00,3759.6035318551653
2025-01-21 14:00:00,3794.6144352012698
2025-01-21 15:00:00,3728.183699987588
2025-01-21 16:00:00,3681.3759027555207
2025-01-21 17:00:00,3743.2251689856143
2025-01-21 18:00:00,3795.666208333874
2025-01-21 19:00:00,3816.504495088818
2025-01-21 20:00:00,3850.7642909154024
2025-01-21 21:00:00,3731.568545965422
2025-01-21 22:00:00,3452.5874297037
2025-01-21 23:00:00,3359.7003551030566
2025-01-22 00:00:00,3217.656656538017
2025-01-22 01:00:00,3185.2754560417593
2025-01-22 02:00:00,3146.0010792493376
2025-01-22 03:00:00,3102.631432267245
2025-01-22 04:00:00,3125.438590840796
2025-01-22 05:00:00,3176.479767359332
2025-01-22 06:00:00,3315.161219610442
2025-01-22 07:00:00,3416.8968169542886
2025-01-22 08:00:00,3521.7923342978474
2025-01-22 09:00:00,3575.8959202556935
2025-01-22 10:00:00,3658.600164045984
2025-01-22 11:00:00,3734.7494265138193
2025-01-22 12:00:00,3764.0948136707316
2025-01-22 13:00:00,3756.2197816796265
2025-01-22 14:00:00,3752.050251716977
2025-01-22 15:00:00,3734.6305105834726
2025-01-22 16:00:00,3662.7365507598793
2025-01-22 17:00:00,3765.367788384041
2025-01-22 18:00:00,3802.3187468796264
2025-01-22 19:00:00,3876.954879657392
2025-01-22 20:00:00,3799.2412502293864
2025-01-22 21:00:00,3622.4882071952416
2025-01-22 22:00:00,3446.317648137748
2025-01-22 23:00:00,3346.0461007376207
2025-01-23 00:00:00,3241.3615361799325
2025-01-23 01:00:00,3174.748191302033
2025-01-23 02:00:00,3177.2754742293423
2025-01-23 03:00:00,3082.839211762877
2025-01-23 04:00:00,3122.7171623197605
2025-01-23 05:00:00,3166.901875512166
2025-01-23 06:00:00,3290.904224804388
2025-01-23 07:00:00,3419.7232970524215
2025-01-23 08:00:00,3504.409789067874
2025-01-23 09:00:00,3591.131457952042
2025-01-23 10:00:00,3705.318897254395
2025-01-23 11:00:00,3695.3516873487615
2025-01-23 12:00:00,3774.308288004653
2025-01-23 13:00:00,3751.7833085976204
2025-01-23 14:00:00,3765.1335034448466
2025-01-23 15:00:00,3755.2997266664693
2025-01-23 16:00:00,3639.0777569204274
2025-01-23 17:00:00,3725.3405593041684
2025-01-23 18:00:00,3840.405201698957
2025-01-23 19:00:00,3853.2451764022785
2025-01-23 20:00:00,3834.1075532277905
2025-01-23 21:00:00,3657.967345556994
2025-01-23 22:00:00,3494.360558267307
2025-01-23 23:00:00,3340.746691437693
2025-01-24 00:00:00,3265.0386920713104
2025-01-24 01:00:00,3204.5681159248
2025-01-24 02:00:00,3169.8377008501993
2025-01-24 03:00:00,3114.24488852694
2025-01-24 04:00:00,3112.351935581348
2025-01-24 05:00:00,3186.9921207254542
2025-01-24 06:00:00,3318.7766303332955
2025-01-24 07:00:00,3407.101209132588
2025-01-24 08:00:00,3537.073246527457
2025-01-24 09:00:00,3662.2227431586757
2025-01-24 10:00:00,3701.5473080916
2025-01-24 11:00:00,3703.0056679131885
2025-01-24 12:00:00,3785.479474085584
2025-01-24 13:00:00,3773.847190358673
2025-01-24 14:00:00,3688.3136160182726
2025-01-24 15:00:00,3682.747371778438
2025-01-24 16:00:00,3657.1237103337717
2025-01-24 17:00:00,3738.9045043022875
2025-01-24 18:00:00,3823.530255631152
2025-01-24 19:00:00,3911.490963225326
2025-01-24 20:00:00,3832.9656131583333
2025-01-24 21:00:00,3669.4865770611764
2025-01-24 22:00:00,3515.3044328072374
2025-01-24 23:00:00,3285.924403191086
2025-01-25 00:00:00,3204.291981765214
2025-01-25 01:00:00,3180.998606544291
2025-01-25 02:00:00,3087.7786395115586
2025-01-25 03:00:00,3116.23367697913
2025-01-25 04:00:00,3096.340730379551
2025-01-25 05:00:00,3150.998404373427
2025-01-25 06:00:00,3251.401693994899
2025-01-25 07:00:00,3368.6500503010434
2025-01-25 08:00:00,3386.9924484132125
2025-01-25 09:00:00,3462.4570686301668
2025-01-25 10:00:00,3516.1492574069766
2025-01-25 11:00:00,3541.6364745464116
2025-01-25 12:00:00,3626.572887970868
2025-01-25 13:00:00,3614.478243823388
2025-01-25 14:00:00,3641.486985567579
2025-01-25 15:00:00,3588.875039708886
2025-01-25 16:00:00,3616.4464101069657
2025-01-25 17:00:00,3649.117966143362
2025-01-25 18:00:00,3706.678312006381
2025-01-25 19:00:00,3697.777390016348
2025-01-25 20:00:00,3668.2281297751947
2025-01-25 21:00:00,3537.9587871776457
2025-01-25 22:00:00,3406.6817031079263
2025-01-25 23:00:00,3281.6623958012883
2025-01-26 00:00:00,3217.867018349757
2025-01-26 01:00:00,3138.4077513953916
2025-01-26 02:00:00,3146.7084681470305
2025-01-26 03:00:00,3121.696095529852
2025-01-26 04:00:00,3098.4183745078476
2025-01-26 05:00:00,3209.2042909250863
2025-01-26 06:00:00,3215.2342627467256
2025-01-26 07:00:00,3275.8438073245416
2025-01-26 08:00:00,3334.1892965123966
2025-01-26 09:00:00,3497.2083694691546
2025-01-26 10:00:00,3547.852253055934
2025-01-26 11:00:00,3564.5547860517286
2025-01-26 12:00:00,3610.974506497427
2025-01-26 13:00:00,3606.897976637814
2025-01-26 14:00:00,3710.883065539475
2025-01-26 15:00:00,3606.629476845706
2025-01-26 16:00:00,3606.058016139456
2025-01-26 17:00:00,3660.801643205907
2025-01-26 18:00:00,3690.5807632269275
2025-01-26 19:00:00,3719.848516593491
2025-01-26 20:00:00,3653.1845606828056
2025-01-26 21:00:00,3579.591147530373
2025-01-26 22:00:00,3470.56161211856
2025-01-26 23:00:00,3307.2438757318037
2025-01-27 00:00:00,3276.7656338606007
2025-01-27 01:00:00,3185.6778393306163
2025-01-27 02:00:00,3136.95954946304
2025-01-27 03:00:00,3122.0802792441705
2025-01-27 04:00:00,3126.6184020348746
2025-01-27 05:00:00,3226.760336454282
2025-01-27 06:00:00,3264.258191550775
2025-01-27 07:00:00,3461.204733828204
2025-01-27 08:00:00,3525.2043633750504
2025-01-27 09:00:00,3590.895688747957
2025-01-27 10:00:00,3646.965583794876
2025-01-27 11:00:00,3664.3403397013217
2025-01-27 12:00:00,3774.9671115923197
2025-01-27 13:00:00,3789.2588328271045
2025-01-27 14:00:00,3711.568599089204
2025-01-27 15:00:00,3675.028629779115
2025-01-27 16:00:00,3703.5273600383907
2025-01-27 17:00:00,3800.344468322413
2025-01-27 18:00:00,3815.8639112000965
2025-01-27 19:00:00,3814.1483436089
2025-01-27 20:00:00,3816.287536392825
2025-01-27 21:00:00,3668.713645066791
2025-01-27 22:00:00,3417.539113869744
2025-01-27 23:00:00,3344.376018268526
2025-01-28 00:00:00,3229.844081647533
